OBJECTID,COUNTRY,XCOORD,YCOORD
478,Sierra Leone,-13.253894,8.996399
478,Sierra Leone,-13.251972,8.993416
478,Sierra Leone,-13.244889,8.990652
478,Sierra Leone,-13.257539,8.99364
478,Sierra Leone,-13.253894,8.996399
478,Sierra Leone,-13.140977,8.846753
478,Sierra Leone,-13.134707,8.846632
478,Sierra Leone,-13.13337,8.844991
478,Sierra Leone,-13.144484,8.844543
478,Sierra Leone,-13.140977,8.846753
478,Sierra Leone,-12.569159,7.655211
478,Sierra Leone,-12.562286,7.64949
478,Sierra Leone,-12.561552,7.646253
478,Sierra Leone,-12.570336,7.652979
478,Sierra Leone,-12.569159,7.655211
478,Sierra Leone,-12.557215,7.635415
478,Sierra Leone,-12.554071,7.632275
478,Sierra Leone,-12.553814,7.630124
478,Sierra Leone,-12.558747,7.630961
478,Sierra Leone,-12.557215,7.635415
478,Sierra Leone,-12.873541,8.871126
478,Sierra Leone,-12.877544,8.870705
478,Sierra Leone,-12.869041,8.878045
478,Sierra Leone,-12.869751,8.875264
478,Sierra Leone,-12.873541,8.871126
478,Sierra Leone,-13.204319,8.911415
478,Sierra Leone,-13.202418,8.911156
478,Sierra Leone,-13.19656,8.906975
478,Sierra Leone,-13.202839,8.907303
478,Sierra Leone,-13.204319,8.911415
478,Sierra Leone,-12.860453,8.564466
478,Sierra Leone,-12.857766,8.564236
478,Sierra Leone,-12.849478,8.562021
478,Sierra Leone,-12.855762,8.56112
478,Sierra Leone,-12.860453,8.564466
478,Sierra Leone,-12.365356,7.548223
478,Sierra Leone,-12.367613,7.55032
478,Sierra Leone,-12.365128,7.554749
478,Sierra Leone,-12.363506,7.553661
478,Sierra Leone,-12.365356,7.548223
478,Sierra Leone,-12.489935,7.445342
478,Sierra Leone,-12.483377,7.442656
478,Sierra Leone,-12.482781,7.440434
478,Sierra Leone,-12.486183,7.440598
478,Sierra Leone,-12.489935,7.445342
478,Sierra Leone,-13.160203,8.889767
478,Sierra Leone,-13.164395,8.891397
478,Sierra Leone,-13.165294,8.894034
478,Sierra Leone,-13.160426,8.892675
478,Sierra Leone,-13.160203,8.889767
478,Sierra Leone,-12.793043,8.550414
478,Sierra Leone,-12.800541,8.551552
478,Sierra Leone,-12.803033,8.553141
478,Sierra Leone,-12.796126,8.55282
478,Sierra Leone,-12.793043,8.550414
478,Sierra Leone,-13.15725,8.902383
478,Sierra Leone,-13.159658,8.901865
478,Sierra Leone,-13.162533,8.902795
478,Sierra Leone,-13.158082,8.906008
478,Sierra Leone,-13.15725,8.902383
478,Sierra Leone,-12.49752,7.446156
478,Sierra Leone,-12.500136,7.447231
478,Sierra Leone,-12.495666,7.45291
478,Sierra Leone,-12.494647,7.452474
478,Sierra Leone,-12.49752,7.446156
478,Sierra Leone,-12.893164,8.562286
478,Sierra Leone,-12.893723,8.565857
478,Sierra Leone,-12.889379,8.566495
478,Sierra Leone,-12.893164,8.562286
478,Sierra Leone,-12.472404,7.579914
478,Sierra Leone,-12.470825,7.579068
478,Sierra Leone,-12.473021,7.572035
478,Sierra Leone,-12.474897,7.573764
478,Sierra Leone,-12.472404,7.579914
478,Sierra Leone,-12.50052,7.429026
478,Sierra Leone,-12.503975,7.433437
478,Sierra Leone,-12.502756,7.434816
478,Sierra Leone,-12.499942,7.430979
478,Sierra Leone,-12.50052,7.429026
478,Sierra Leone,-13.157005,8.854791
478,Sierra Leone,-13.156906,8.856847
478,Sierra Leone,-13.150978,8.853193
478,Sierra Leone,-13.155665,8.853234
478,Sierra Leone,-13.157005,8.854791
478,Sierra Leone,-13.157353,8.860798
478,Sierra Leone,-13.153913,8.859337
478,Sierra Leone,-13.152791,8.856398
478,Sierra Leone,-13.157964,8.858938
478,Sierra Leone,-13.157353,8.860798
478,Sierra Leone,-12.502687,7.631409
478,Sierra Leone,-12.501342,7.628006
478,Sierra Leone,-12.505185,7.627005
478,Sierra Leone,-12.50393,7.630102
478,Sierra Leone,-12.502687,7.631409
478,Sierra Leone,-13.019474,8.480923
478,Sierra Leone,-13.02217,8.48169
478,Sierra Leone,-13.02176,8.485179
478,Sierra Leone,-13.018851,8.482258
478,Sierra Leone,-13.019474,8.480923
478,Sierra Leone,-12.89495,8.568423
478,Sierra Leone,-12.896892,8.567895
478,Sierra Leone,-12.894798,8.572014
478,Sierra Leone,-12.892147,8.570227
478,Sierra Leone,-12.89495,8.568423
478,Sierra Leone,-12.468536,7.416502
478,Sierra Leone,-12.470339,7.416334
478,Sierra Leone,-12.463258,7.418271
478,Sierra Leone,-12.468536,7.416502
478,Sierra Leone,-13.169239,8.891318
478,Sierra Leone,-13.171586,8.89106
478,Sierra Leone,-13.172539,8.89283
478,Sierra Leone,-13.171114,8.89428
478,Sierra Leone,-13.169239,8.891318
478,Sierra Leone,-13.039969,8.567558
478,Sierra Leone,-13.04132,8.56962
478,Sierra Leone,-13.039833,8.57229
478,Sierra Leone,-13.038635,8.570892
478,Sierra Leone,-13.039969,8.567558
478,Sierra Leone,-12.634939,7.658023
478,Sierra Leone,-12.638188,7.659097
478,Sierra Leone,-12.635804,7.66138
478,Sierra Leone,-12.634341,7.659232
478,Sierra Leone,-12.634939,7.658023
478,Sierra Leone,-13.054148,8.847803
478,Sierra Leone,-13.058556,8.847046
478,Sierra Leone,-13.053297,8.849907
478,Sierra Leone,-13.054148,8.847803
478,Sierra Leone,-12.435258,7.420338
478,Sierra Leone,-12.426813,7.418667
478,Sierra Leone,-12.429001,7.417772
478,Sierra Leone,-12.435258,7.420338
478,Sierra Leone,-13.113792,8.476126
478,Sierra Leone,-13.111649,8.47753
478,Sierra Leone,-13.109783,8.474046
478,Sierra Leone,-13.111393,8.473974
478,Sierra Leone,-13.113792,8.476126
478,Sierra Leone,-13.203733,8.304775
478,Sierra Leone,-13.205154,8.306399
478,Sierra Leone,-13.202302,8.307706
478,Sierra Leone,-13.201976,8.306498
478,Sierra Leone,-13.203733,8.304775
478,Sierra Leone,-13.131881,8.538678
478,Sierra Leone,-13.129224,8.539018
478,Sierra Leone,-13.130169,8.536537
478,Sierra Leone,-13.131503,8.536607
478,Sierra Leone,-13.131881,8.538678
478,Sierra Leone,-12.956028,7.631105
478,Sierra Leone,-12.953055,7.631819
478,Sierra Leone,-12.958106,7.629
478,Sierra Leone,-12.956028,7.631105
478,Sierra Leone,-12.478362,7.523987
478,Sierra Leone,-12.475994,7.521295
478,Sierra Leone,-12.476726,7.520395
478,Sierra Leone,-12.47816,7.521119
478,Sierra Leone,-12.478362,7.523987
478,Sierra Leone,-12.995795,7.591377
478,Sierra Leone,-12.994085,7.588469
478,Sierra Leone,-12.994472,7.587362
478,Sierra Leone,-12.996441,7.588284
478,Sierra Leone,-12.995795,7.591377
478,Sierra Leone,-12.500641,7.468605
478,Sierra Leone,-12.498132,7.468886
478,Sierra Leone,-12.499748,7.465747
478,Sierra Leone,-12.500641,7.468605
478,Sierra Leone,-12.871123,8.571045
478,Sierra Leone,-12.870859,8.572025
478,Sierra Leone,-12.866439,8.570378
478,Sierra Leone,-12.867761,8.569827
478,Sierra Leone,-12.871123,8.571045
478,Sierra Leone,-13.108764,8.599864
478,Sierra Leone,-13.107309,8.597788
478,Sierra Leone,-13.109128,8.596269
478,Sierra Leone,-13.109508,8.597803
478,Sierra Leone,-13.108764,8.599864
478,Sierra Leone,-12.520171,7.631532
478,Sierra Leone,-12.518699,7.629876
478,Sierra Leone,-12.51692,7.629761
478,Sierra Leone,-12.520496,7.628449
478,Sierra Leone,-12.520171,7.631532
478,Sierra Leone,-12.858873,8.5652
478,Sierra Leone,-12.861623,8.565184
478,Sierra Leone,-12.862105,8.566019
478,Sierra Leone,-12.860337,8.566845
478,Sierra Leone,-12.858873,8.5652
478,Sierra Leone,-12.902384,8.562785
478,Sierra Leone,-12.901259,8.563929
478,Sierra Leone,-12.898511,8.563134
478,Sierra Leone,-12.900854,8.56173
478,Sierra Leone,-12.902384,8.562785
478,Sierra Leone,-12.960233,8.532876
478,Sierra Leone,-12.958733,8.531332
478,Sierra Leone,-12.962484,8.532528
478,Sierra Leone,-12.960233,8.532876
478,Sierra Leone,-13.249323,8.881228
478,Sierra Leone,-13.24806,8.881011
478,Sierra Leone,-13.247308,8.880222
478,Sierra Leone,-13.250862,8.880146
478,Sierra Leone,-13.249323,8.881228
478,Sierra Leone,-13.120159,8.4716
478,Sierra Leone,-13.119716,8.471799
478,Sierra Leone,-13.117153,8.470245
478,Sierra Leone,-13.119153,8.469138
478,Sierra Leone,-13.120159,8.4716
478,Sierra Leone,-13.001816,7.908074
478,Sierra Leone,-12.999764,7.909451
478,Sierra Leone,-12.999151,7.90803
478,Sierra Leone,-13.000149,7.906871
478,Sierra Leone,-13.001816,7.908074
478,Sierra Leone,-12.851778,8.565208
478,Sierra Leone,-12.850202,8.566096
478,Sierra Leone,-12.849071,8.564796
478,Sierra Leone,-12.850165,8.563937
478,Sierra Leone,-12.851778,8.565208
478,Sierra Leone,-12.913089,7.61818
478,Sierra Leone,-12.91594,7.617629
478,Sierra Leone,-12.91624,7.618194
478,Sierra Leone,-12.912742,7.618887
478,Sierra Leone,-12.913089,7.61818
478,Sierra Leone,-11.620699,6.997161
478,Sierra Leone,-11.619063,6.996555
478,Sierra Leone,-11.619471,6.99415
478,Sierra Leone,-11.620699,6.997161
478,Sierra Leone,-12.981339,7.591309
478,Sierra Leone,-12.980062,7.593063
478,Sierra Leone,-12.978642,7.592517
478,Sierra Leone,-12.980856,7.590752
478,Sierra Leone,-12.981339,7.591309
478,Sierra Leone,-11.488912,6.926935
478,Sierra Leone,-11.488169,6.927734
478,Sierra Leone,-11.484667,6.927551
478,Sierra Leone,-11.488196,6.926495
478,Sierra Leone,-11.488912,6.926935
478,Sierra Leone,-11.580486,6.986161
478,Sierra Leone,-11.578041,6.988586
478,Sierra Leone,-11.577291,6.987478
478,Sierra Leone,-11.580486,6.986161
478,Sierra Leone,-11.516652,7.19685
478,Sierra Leone,-11.51575,7.197493
478,Sierra Leone,-11.516154,7.194774
478,Sierra Leone,-11.516652,7.19685
478,Sierra Leone,-12.805105,7.622274
478,Sierra Leone,-12.804432,7.622167
478,Sierra Leone,-12.80378,7.620992
478,Sierra Leone,-12.805957,7.620845
478,Sierra Leone,-12.805105,7.622274
478,Sierra Leone,-12.556686,7.382813
478,Sierra Leone,-12.557085,7.384161
478,Sierra Leone,-12.555251,7.384977
478,Sierra Leone,-12.556686,7.382813
478,Sierra Leone,-13.165522,8.202988
478,Sierra Leone,-13.163258,8.202858
478,Sierra Leone,-13.163237,8.201319
478,Sierra Leone,-13.165522,8.202988
478,Sierra Leone,-12.879637,8.571822
478,Sierra Leone,-12.879773,8.570119
478,Sierra Leone,-12.880767,8.570239
478,Sierra Leone,-12.880548,8.571648
478,Sierra Leone,-12.878887,8.572057
478,Sierra Leone,-12.879637,8.571822
478,Sierra Leone,-12.494901,7.555881
478,Sierra Leone,-12.496271,7.555265
478,Sierra Leone,-12.494766,7.557696
478,Sierra Leone,-12.494568,7.556747
478,Sierra Leone,-12.494901,7.555881
478,Sierra Leone,-12.464996,7.415206
478,Sierra Leone,-12.462582,7.416394
478,Sierra Leone,-12.462859,7.415094
478,Sierra Leone,-12.464996,7.415206
478,Sierra Leone,-12.966105,7.915085
478,Sierra Leone,-12.965186,7.915038
478,Sierra Leone,-12.96484,7.914021
478,Sierra Leone,-12.965954,7.913531
478,Sierra Leone,-12.966105,7.915085
478,Sierra Leone,-12.871767,8.569074
478,Sierra Leone,-12.870459,8.569791
478,Sierra Leone,-12.868428,8.568832
478,Sierra Leone,-12.871767,8.569074
478,Sierra Leone,-11.512048,7.181662
478,Sierra Leone,-11.510676,7.184326
478,Sierra Leone,-11.510525,7.18328
478,Sierra Leone,-11.512048,7.181662
478,Sierra Leone,-11.514829,7.189575
478,Sierra Leone,-11.514634,7.191384
478,Sierra Leone,-11.513923,7.189167
478,Sierra Leone,-11.514829,7.189575
478,Sierra Leone,-12.998335,8.581644
478,Sierra Leone,-13.000543,8.582694
478,Sierra Leone,-12.998057,8.581971
478,Sierra Leone,-12.998335,8.581644
478,Sierra Leone,-12.998798,8.580996
478,Sierra Leone,-12.998335,8.581644
478,Sierra Leone,-12.997964,8.581022
478,Sierra Leone,-12.998798,8.580996
489,Somalia,50.785648,11.989089
489,Somalia,51.288176,11.833757
489,Somalia,51.081668,11.317617
489,Somalia,51.170616,10.571334
489,Somalia,51.022307,10.433528
489,Somalia,51.234755,10.432336
489,Somalia,51.194983,10.534183
489,Somalia,51.406266,10.41551
489,Somalia,50.901244,10.315711
489,Somalia,50.828858,9.418646
489,Somalia,50.13047,8.197141
489,Somalia,49.818232,7.919418
489,Somalia,48.9124,5.920812
489,Somalia,47.985205,4.509854
489,Somalia,46.005458,2.424496
489,Somalia,44.59936,1.598714
489,Somalia,43.495396,0.653739
489,Somalia,42.178361,-0.809531
489,Somalia,41.992657,-0.77017
489,Somalia,42.100687,-0.864825
489,Somalia,41.982185,-1.022027
489,Somalia,41.971628,-0.910194
489,Somalia,41.948494,-0.888592
489,Somalia,41.932209,-0.885381
489,Somalia,41.921317,-0.889648
489,Somalia,41.976981,-1.034661
489,Somalia,41.873016,-1.227497
489,Somalia,41.844674,-1.213319
489,Somalia,41.835938,-1.17691
489,Somalia,41.79652,-1.160813
489,Somalia,41.800309,-1.14999
489,Somalia,41.788208,-1.127787
489,Somalia,41.758607,-1.107114
489,Somalia,41.692927,-1.214406
489,Somalia,41.837003,-1.24872
489,Somalia,41.566216,-1.654068
489,Somalia,40.999144,-0.838566
489,Somalia,40.995184,2.822971
489,Somalia,42.086218,4.182701
489,Somalia,42.837742,4.282093
489,Somalia,43.117719,4.628677
489,Somalia,43.988747,4.956207
489,Somalia,44.980003,4.92033
489,Somalia,47.999706,8.001309
489,Somalia,47.000208,8.00045
489,Somalia,44.002316,8.999691
489,Somalia,43.295453,9.609947
489,Somalia,42.66951,10.625324
489,Somalia,43.286406,11.468005
489,Somalia,43.505233,11.368211
489,Somalia,43.894407,10.730488
489,Somalia,44.589632,10.378597
489,Somalia,44.947132,10.408832
489,Somalia,45.805208,10.868602
489,Somalia,46.438865,10.681949
489,Somalia,47.411085,11.17755
489,Somalia,47.698308,11.089873
489,Somalia,48.526392,11.310186
489,Somalia,49.417713,11.3351
489,Somalia,50.26373,11.584665
489,Somalia,50.785648,11.989089
492,South Africa,22.988186,-34.027483
492,South Africa,22.231975,-34.05229
492,South Africa,21.734844,-34.394565
492,South Africa,21.304518,-34.441102
492,South Africa,21.002128,-34.349022
492,South Africa,20.801334,-34.406227
492,South Africa,20.687957,-34.346825
492,South Africa,20.663907,-34.348653
492,South Africa,20.869809,-34.466704
492,South Africa,20.479804,-34.489248
492,South Africa,19.990319,-34.835011
492,South Africa,19.291145,-34.63338
492,South Africa,19.386908,-34.414274
492,South Africa,19.118059,-34.419233
492,South Africa,19.09964,-34.368866
492,South Africa,19.130595,-34.353293
492,South Africa,19.123546,-34.349122
492,South Africa,19.142603,-34.32149
492,South Africa,19.138983,-34.315249
492,South Africa,18.827475,-34.388859
492,South Africa,18.768053,-34.080719
492,South Africa,18.470383,-34.108336
492,South Africa,18.499137,-34.357582
492,South Africa,18.400938,-34.309096
492,South Africa,18.306516,-34.037554
492,South Africa,18.491383,-33.885503
492,South Africa,18.43992,-33.698856
492,South Africa,17.843318,-32.825645
492,South Africa,17.965976,-32.699439
492,South Africa,18.055568,-32.784468
492,South Africa,18.144053,-32.769351
492,South Africa,18.140591,-32.785511
492,South Africa,18.149598,-32.793519
492,South Africa,18.165344,-32.788483
492,South Africa,18.320392,-32.548442
492,South Africa,18.206879,-31.640625
492,South Africa,17.603582,-30.916284
492,South Africa,16.817733,-29.096912
492,South Africa,16.459563,-28.600278
492,South Africa,16.737322,-28.495579
492,South Africa,16.884368,-28.09247
492,South Africa,17.077342,-28.033676
492,South Africa,17.379172,-28.292198
492,South Africa,17.412506,-28.718863
492,South Africa,18.191217,-28.918076
492,South Africa,18.728018,-28.833361
492,South Africa,19.149495,-28.965626
492,South Africa,19.565723,-28.529348
492,South Africa,19.998408,-28.420944
492,South Africa,20.000005,-24.766067
492,South Africa,20.386607,-25.037824
492,South Africa,20.813771,-25.871687
492,South Africa,20.862403,-26.135702
492,South Africa,20.604607,-26.519108
492,South Africa,20.69017,-26.902256
492,South Africa,21.695769,-26.861658
492,South Africa,22.558591,-26.22016
492,South Africa,23.00864,-25.297823
492,South Africa,23.46442,-25.276279
492,South Africa,23.92731,-25.638227
492,South Africa,24.682978,-25.823965
492,South Africa,25.511371,-25.685703
492,South Africa,25.850627,-24.759579
492,South Africa,26.409052,-24.646959
492,South Africa,26.865907,-24.251375
492,South Africa,27.002242,-23.644552
492,South Africa,27.74228,-23.230419
492,South Africa,28.339644,-22.574329
492,South Africa,28.920268,-22.45966
492,South Africa,29.033623,-22.217888
492,South Africa,29.659998,-22.123654
492,South Africa,30.290352,-22.356148
492,South Africa,31.270043,-22.369494
492,South Africa,31.559375,-23.47229
492,South Africa,31.985299,-24.308109
492,South Africa,31.980967,-25.949707
492,South Africa,31.317525,-25.743542
492,South Africa,30.83234,-26.41079
492,South Africa,30.803536,-26.819859
492,South Africa,31.157295,-27.202835
492,South Africa,31.57357,-27.316132
492,South Africa,31.980668,-27.32008
492,South Africa,32.01485,-26.809044
492,South Africa,32.890387,-26.862065
492,South Africa,32.381273,-28.552654
492,South Africa,31.501282,-29.226829
492,South Africa,31.439125,-29.173603
492,South Africa,31.401761,-29.167759
492,South Africa,31.376431,-29.168956
492,South Africa,31.393125,-29.14874
492,South Africa,31.39303,-29.141049
492,South Africa,31.387786,-29.137924
492,South Africa,31.356855,-29.135603
492,South Africa,31.35056,-29.13869
492,South Africa,31.346581,-29.144529
492,South Africa,31.34915,-29.166742
492,South Africa,31.337909,-29.174073
492,South Africa,31.33844,-29.156745
492,South Africa,31.334442,-29.151215
492,South Africa,31.330299,-29.149582
492,South Africa,31.315538,-29.150175
492,South Africa,31.305364,-29.155609
492,South Africa,31.303385,-29.159336
492,South Africa,31.306879,-29.17403
492,South Africa,31.294644,-29.1649
492,South Africa,31.284915,-29.163086
492,South Africa,31.298531,-29.143844
492,South Africa,31.296719,-29.130162
492,South Africa,31.292159,-29.116161
492,South Africa,31.289062,-29.113556
492,South Africa,31.284118,-29.11359
492,South Africa,31.279523,-29.115978
492,South Africa,31.273052,-29.124498
492,South Africa,31.265889,-29.142277
492,South Africa,31.249621,-29.146543
492,South Africa,31.250723,-29.126141
492,South Africa,31.248186,-29.122125
492,South Africa,31.206612,-29.086821
492,South Africa,31.176482,-29.073212
492,South Africa,31.184847,-29.055654
492,South Africa,31.182777,-29.04938
492,South Africa,31.135639,-29.032178
492,South Africa,31.12897,-28.960681
492,South Africa,31.122678,-28.956782
492,South Africa,31.090468,-28.954508
492,South Africa,31.083221,-28.956498
492,South Africa,31.079878,-28.96292
492,South Africa,31.084335,-28.974035
492,South Africa,31.097984,-28.98747
492,South Africa,31.077741,-28.990138
492,South Africa,31.076944,-28.964748
492,South Africa,31.073143,-28.958015
492,South Africa,31.065349,-28.949982
492,South Africa,31.048741,-28.947715
492,South Africa,31.032159,-28.934198
492,South Africa,31.038367,-28.916016
492,South Africa,31.027655,-28.897183
492,South Africa,31.038029,-28.881619
492,South Africa,31.032659,-28.865055
492,South Africa,30.966736,-28.828125
492,South Africa,31.029811,-28.864949
492,South Africa,31.036369,-28.880125
492,South Africa,31.025792,-28.896537
492,South Africa,31.030876,-28.935811
492,South Africa,31.077642,-28.992276
492,South Africa,31.090401,-28.995483
492,South Africa,31.09987,-28.985855
492,South Africa,31.083735,-28.957405
492,South Africa,31.123952,-28.95922
492,South Africa,31.131843,-29.031011
492,South Africa,31.249574,-29.147507
492,South Africa,31.267605,-29.141946
492,South Africa,31.289062,-29.11441
492,South Africa,31.283791,-29.163435
492,South Africa,31.30642,-29.17505
492,South Africa,31.329954,-29.150675
492,South Africa,31.337064,-29.156697
492,South Africa,31.33586,-29.173997
492,South Africa,31.338921,-29.17545
492,South Africa,31.383964,-29.139538
492,South Africa,31.391579,-29.145246
492,South Africa,31.374258,-29.163258
492,South Africa,31.37707,-29.171225
492,South Africa,31.49603,-29.227494
492,South Africa,30.227851,-31.058709
492,South Africa,28.553704,-32.572214
492,South Africa,27.112191,-33.524245
492,South Africa,26.466098,-33.773371
492,South Africa,25.840394,-33.704787
492,South Africa,25.594145,-33.849402
492,South Africa,25.702561,-34.035797
492,South Africa,25.010259,-33.94744
492,South Africa,24.832629,-34.217309
492,South Africa,23.64932,-33.980796
492,South Africa,23.400073,-33.997495
492,South Africa,23.405887,-34.110969
492,South Africa,22.988186,-34.027483
492,South Africa,18.196055,-32.812042
492,South Africa,18.20591,-32.792301
492,South Africa,18.190382,-32.787449
492,South Africa,18.178314,-32.79439
492,South Africa,18.169305,-32.787697
492,South Africa,18.196055,-32.812042
492,South Africa,28.119641,-30.637264
492,South Africa,28.397782,-30.143566
492,South Africa,29.173096,-29.915943
492,South Africa,29.159971,-29.678364
492,South Africa,29.449046,-29.370747
492,South Africa,29.313998,-29.080467
492,South Africa,28.654423,-28.574066
492,South Africa,27.754313,-28.897476
492,South Africa,27.360463,-29.486103
492,South Africa,27.01758,-29.619312
492,South Africa,27.411047,-30.152493
492,South Africa,27.383079,-30.3372
492,South Africa,27.748638,-30.606194
492,South Africa,28.119641,-30.637264
509,Swaziland,31.76082,-25.931597
509,Swaziland,32.084323,-26.009617
509,Swaziland,32.134187,-26.840097
509,Swaziland,32.01485,-26.809044
509,Swaziland,31.980668,-27.32008
509,Swaziland,31.49358,-27.314415
509,Swaziland,31.157295,-27.202835
509,Swaziland,30.805268,-26.828442
509,Swaziland,30.802422,-26.500053
509,Swaziland,31.317525,-25.743542
509,Swaziland,31.76082,-25.931597
518,Tanzania,39.35322,-5.874705
518,Tanzania,39.414724,-6.191083
518,Tanzania,39.535273,-6.188357
518,Tanzania,39.515401,-6.476997
518,Tanzania,39.198465,-6.223156
518,Tanzania,39.294399,-5.72433
518,Tanzania,39.35322,-5.874705
518,Tanzania,39.228943,-5.800781
518,Tanzania,39.243098,-5.791581
518,Tanzania,39.221021,-5.86128
518,Tanzania,39.220973,-5.755224
518,Tanzania,39.228943,-5.800781
518,Tanzania,39.250158,-5.830199
518,Tanzania,39.24739,-5.823234
518,Tanzania,39.254476,-5.813722
518,Tanzania,39.256121,-5.819267
518,Tanzania,39.250158,-5.830199
518,Tanzania,39.295751,-6.386899
518,Tanzania,39.282937,-6.377592
518,Tanzania,39.282517,-6.374193
518,Tanzania,39.288679,-6.373431
518,Tanzania,39.295751,-6.386899
518,Tanzania,39.135949,-6.152344
518,Tanzania,39.129476,-6.15387
518,Tanzania,39.125465,-6.159025
518,Tanzania,39.131803,-6.146749
518,Tanzania,39.135949,-6.152344
519,Tanzania,39.373157,-7.29419
519,Tanzania,39.214955,-7.854394
519,Tanzania,39.275158,-7.908548
519,Tanzania,39.261251,-7.919299
519,Tanzania,39.263552,-7.936759
519,Tanzania,39.25489,-7.946308
519,Tanzania,39.255835,-7.953118
519,Tanzania,39.245608,-7.949832
519,Tanzania,39.237921,-7.950253
519,Tanzania,39.233628,-7.953651
519,Tanzania,39.238403,-8.018744
519,Tanzania,39.251493,-8.046949
519,Tanzania,39.221332,-8.035156
519,Tanzania,39.189518,-8.053542
519,Tanzania,39.157071,-8.030917
519,Tanzania,39.092701,-8.025464
519,Tanzania,39.077643,-8.030465
519,Tanzania,39.065428,-8.047911
519,Tanzania,39.046487,-8.021609
519,Tanzania,38.996163,-8.008133
519,Tanzania,38.973646,-8.008714
519,Tanzania,38.955759,-8.020283
519,Tanzania,38.88136,-7.993654
519,Tanzania,38.85005,-7.993054
519,Tanzania,38.842278,-8.010079
519,Tanzania,38.827038,-7.995227
519,Tanzania,38.796264,-7.999769
519,Tanzania,38.788729,-7.990139
519,Tanzania,38.739109,-7.970889
519,Tanzania,38.725854,-7.971111
519,Tanzania,38.702984,-7.981956
519,Tanzania,38.67513,-7.952177
519,Tanzania,38.647024,-7.964026
519,Tanzania,38.639159,-7.932743
519,Tanzania,38.615477,-7.906027
519,Tanzania,38.537634,-7.871289
519,Tanzania,38.642632,-7.964613
519,Tanzania,38.699635,-7.983595
519,Tanzania,38.84422,-8.013925
519,Tanzania,38.85566,-7.993265
519,Tanzania,38.957919,-8.022519
519,Tanzania,39.035417,-8.018966
519,Tanzania,39.063429,-8.050753
519,Tanzania,39.153452,-8.031327
519,Tanzania,39.190597,-8.056354
519,Tanzania,39.218597,-8.037598
519,Tanzania,39.243869,-8.049636
519,Tanzania,39.25177,-8.048615
519,Tanzania,39.257219,-8.041499
519,Tanzania,39.235546,-7.958411
519,Tanzania,39.256664,-7.953539
519,Tanzania,39.267361,-7.931762
519,Tanzania,39.262301,-7.921549
519,Tanzania,39.446682,-7.81346
519,Tanzania,39.342621,-8.29715
519,Tanzania,39.289788,-8.211102
519,Tanzania,39.294619,-8.268359
519,Tanzania,39.255935,-8.208826
519,Tanzania,39.248412,-8.205052
519,Tanzania,39.235888,-8.209299
519,Tanzania,39.559324,-8.928956
519,Tanzania,39.398076,-8.864893
519,Tanzania,39.357953,-8.946765
519,Tanzania,39.494373,-8.932102
519,Tanzania,39.499906,-9.190136
519,Tanzania,39.548212,-9.029169
519,Tanzania,39.629424,-9.06543
519,Tanzania,39.658348,-9.360727
519,Tanzania,39.538798,-9.375726
519,Tanzania,39.806396,-9.831538
519,Tanzania,39.662053,-10.073569
519,Tanzania,39.818757,-9.982673
519,Tanzania,39.968101,-10.204279
519,Tanzania,40.404443,-10.297077
519,Tanzania,40.355658,-10.573642
519,Tanzania,38.485323,-11.422564
519,Tanzania,37.912032,-11.264076
519,Tanzania,37.746828,-11.549978
519,Tanzania,37.416372,-11.68499
519,Tanzania,36.813526,-11.550579
519,Tanzania,36.519231,-11.761551
519,Tanzania,35.840222,-11.411362
519,Tanzania,35.645057,-11.563282
519,Tanzania,34.958787,-11.572152
519,Tanzania,34.635386,-11.115835
519,Tanzania,34.540593,-10.067532
519,Tanzania,34.315638,-9.746473
519,Tanzania,34.039569,-9.493658
519,Tanzania,33.939595,-9.718952
519,Tanzania,33.450287,-9.61647
519,Tanzania,32.43702,-9.122086
519,Tanzania,31.984347,-9.072819
519,Tanzania,31.376767,-8.588562
519,Tanzania,31.053442,-8.611908
519,Tanzania,30.328505,-7.083607
519,Tanzania,29.650574,-6.401253
519,Tanzania,29.368206,-4.446545
519,Tanzania,29.758017,-4.462681
519,Tanzania,30.039933,-4.277458
519,Tanzania,30.449849,-3.562317
519,Tanzania,30.834954,-3.259173
519,Tanzania,30.852614,-2.970428
519,Tanzania,30.40645,-2.860351
519,Tanzania,30.54273,-2.413452
519,Tanzania,30.824682,-2.358241
519,Tanzania,30.899588,-2.078648
519,Tanzania,30.843072,-1.619282
519,Tanzania,30.453059,-1.080694
519,Tanzania,33.924821,-1.001129
519,Tanzania,33.924297,-0.889378
519,Tanzania,37.671774,-3.060207
519,Tanzania,37.613136,-3.516998
519,Tanzania,39.221462,-4.678961
519,Tanzania,38.777805,-6.024659
519,Tanzania,38.853379,-6.407269
519,Tanzania,39.547083,-6.988711
519,Tanzania,39.373157,-7.29419
519,Tanzania,39.824773,-10.893843
519,Tanzania,39.822559,-10.882938
519,Tanzania,39.834532,-10.877524
519,Tanzania,39.829392,-10.890293
519,Tanzania,39.824773,-10.893843
519,Tanzania,39.892342,-10.846029
519,Tanzania,39.89301,-10.842959
519,Tanzania,39.894717,-10.84254
519,Tanzania,39.892342,-10.846029
528,Togo,-0.020046,11.114624
528,Togo,0.502038,10.935516
528,Togo,0.914273,11.002596
528,Togo,0.774414,10.384766
528,Togo,1.353644,10.00391
528,Togo,1.337129,9.550552
